Sample number,epoch machine time (ns),Timestamp for frame capture.read  (ns),Timestamp LPMSB2 (s),"Quaternions [q0, q1, q2, q3] LPMS-B2","Euler [Roll, Pitch, Yaw] LPMSB2"
967,1661265481042825599,1661265480952882952,4022.77,"[-0.3030129373073578, 0.39558422565460205, 0.5606554746627808, 0.6613333225250244]","[86.59664154052734, -10.57103157043457, 120.8027114868164]"
968,1661265481056386266,1661265480952882952,4022.78,"[-0.3030247390270233, 0.39604806900024414, 0.5604333877563477, 0.6612385511398315]","[86.61002349853516, -10.609487533569336, 120.75619506835938]"
969,1661265481062716008,1661265481058970922,4022.79,"[-0.3030715584754944, 0.3964757025241852, 0.5602524280548096, 0.6611141562461853]","[86.6255874633789, -10.640040397644043, 120.70979309082031]"
970,1661265481076444249,1661265481058970922,4022.8,"[-0.3031151294708252, 0.39704325795173645, 0.5601145029067993, 0.6608704328536987]","[86.65975189208984, -10.674538612365723, 120.64898681640625]"
971,1661265481082632966,1661265481058970922,4022.81,"[-0.3032309412956238, 0.39741283655166626, 0.5600212216377258, 0.6606740951538086]","[86.68168640136719, -10.689655303955078, 120.60137939453125]"
972,1661265481104857988,1661265481058970922,4022.82,"[-0.3035380244255066, 0.39782941341400146, 0.5598894357681274, 0.660394012928009]","[86.70310974121094, -10.693367004394531, 120.53168487548828]"
973,1661265481110292301,1661265481058970922,4022.83,"[-0.30405446887016296, 0.39829540252685547, 0.5596938729286194, 0.6600412726402283]","[86.72093963623047, -10.686083793640137, 120.4382095336914]"
974,1661265481115270648,1661265481058970922,4022.84,"[-0.30461639165878296, 0.3987214267253876, 0.5594819188117981, 0.6597045660018921]","[86.73302459716797, -10.674070358276367, 120.34474182128906]"
975,1661265481126566847,1661265481058970922,4022.85,"[-0.30511629581451416, 0.3992396295070648, 0.5593048930168152, 0.6593101024627686]","[86.75823974609375, -10.669259071350098, 120.24720764160156]"
976,1661265481135158331,1661265481058970922,4022.86,"[-0.30555441975593567, 0.3995739817619324, 0.5590644478797913, 0.659108579158783]","[86.75806427001953, -10.665565490722656, 120.1746597290039]"
977,1661265481143960013,1661265481058970922,4022.87,"[-0.3057886064052582, 0.3997843265533447, 0.5588895678520203, 0.6590207815170288]","[86.75482940673828, -10.668607711791992, 120.13301086425781]"
978,1661265481162151598,1661265481058970922,4022.88,"[-0.3059978783130646, 0.39998534321784973, 0.5586969256401062, 0.6589648723602295]","[86.7484130859375, -10.67468547821045, 120.09474182128906]"
979,1661265481166857772,1661265481164850194,4022.89,"[-0.3064998984336853, 0.40032848715782166, 0.5584051012992859, 0.6587706804275513]","[86.74244689941406, -10.669711112976074, 120.01577758789062]"
980,1661265481174028153,1661265481164850194,4022.9,"[-0.3073522746562958, 0.400959849357605, 0.5579580664634705, 0.6583681106567383]","[86.74336242675781, -10.659905433654785, 119.876220703125]"
981,1661265481182691284,1661265481164850194,4022.9100000000003,"[-0.308458536863327, 0.4016683101654053, 0.5573472380638123, 0.657936155796051]","[86.73037719726562, -10.644059181213379, 119.70658874511719]"
982,1661265481201449552,1661265481164850194,4022.92,"[-0.309775173664093, 0.40251970291137695, 0.5565712451934814, 0.6574540138244629]","[86.70954132080078, -10.629210472106934, 119.5040283203125]"
983,1661265481206152442,1661265481164850194,4022.9300000000003,"[-0.3110840320587158, 0.40341758728027344, 0.555697500705719, 0.6570246815681458]","[86.68061065673828, -10.624597549438477, 119.2979507446289]"
984,1661265481219593085,1661265481164850194,4022.94,"[-0.3121837079524994, 0.40428197383880615, 0.5547749996185303, 0.656751275062561]","[86.642333984375, -10.6402587890625, 119.11477661132812]"
985,1661265481224273181,1661265481164850194,4022.9500000000003,"[-0.3131481111049652, 0.40518009662628174, 0.5538002252578735, 0.6565613746643066]","[86.60066223144531, -10.673269271850586, 118.94086456298828]"
986,1661265481231470856,1661265481164850194,4022.96,"[-0.314145565032959, 0.40619394183158875, 0.5526511669158936, 0.6564265489578247]","[86.54768371582031, -10.722188949584961, 118.75312042236328]"
987,1661265481247682399,1661265481164850194,4022.9700000000003,"[-0.3158041834831238, 0.40765541791915894, 0.5511276125907898, 0.6560053825378418]","[86.48970031738281, -10.763263702392578, 118.46052551269531]"
988,1661265481252311854,1661265481164850194,4022.98,"[-0.3186490535736084, 0.40997034311294556, 0.5489416122436523, 0.655019223690033]","[86.42951965332031, -10.791607856750488, 117.97393035888672]"
989,1661265481265181248,1661265481164850194,4022.9900000000002,"[-0.32196250557899475, 0.4124770164489746, 0.5465268492698669, 0.6538434028625488]","[86.36112976074219, -10.805082321166992, 117.42398071289062]"
990,1661265481276060955,1661265481267798315,4023.0,"[-0.324584037065506, 0.4144629240036011, 0.544420063495636, 0.6530486345291138]","[86.28410339355469, -10.830766677856445, 116.98873138427734]"
991,1661265481282623353,1661265481267798315,4023.01,"[-0.3266025483608246, 0.41590359807014465, 0.54258793592453, 0.6526509523391724]","[86.19071960449219, -10.86284065246582, 116.66357421875]"
992,1661265481296461065,1661265481267798315,4023.02,"[-0.32828083634376526, 0.41709259152412415, 0.5408758521080017, 0.6524713635444641]","[86.08906555175781, -10.903974533081055, 116.39501190185547]"
993,1661265481307649247,1661265481267798315,4023.03,"[-0.32964253425598145, 0.4180165231227875, 0.5392187833786011, 0.6525651216506958]","[85.96923065185547, -10.956700325012207, 116.18297576904297]"
994,1661265481314005681,1661265481267798315,4023.04,"[-0.33069658279418945, 0.4186389446258545, 0.5376483201980591, 0.6529284119606018]","[85.83143615722656, -11.016144752502441, 116.03045654296875]"
995,1661265481322656251,1661265481267798315,4023.05,"[-0.33158940076828003, 0.4191652536392212, 0.5361161828041077, 0.6533976197242737]","[85.68949127197266, -11.082499504089355, 115.90271759033203]"
996,1661265481333541270,1661265481267798315,4023.06,"[-0.3326720595359802, 0.4196632504463196, 0.5345901846885681, 0.6537778377532959]","[85.54632568359375, -11.130633354187012, 115.7597885131836]"
997,1661265481347647084,1661265481267798315,4023.07,"[-0.33436599373817444, 0.42041146755218506, 0.5328866839408875, 0.6538236141204834]","[85.4066162109375, -11.150777816772461, 115.53385925292969]"
998,1661265481353963511,1661265481267798315,4023.08,"[-0.33696430921554565, 0.42153123021125793, 0.5308855772018433, 0.6533966064453125]","[85.26793670654297, -11.132298469543457, 115.1848373413086]"
999,1661265481362651692,1661265481267798315,4023.09,"[-0.3406229019165039, 0.4231024384498596, 0.5285063982009888, 0.652411937713623]","[85.12909698486328, -11.071356773376465, 114.68911743164062]"
1000,1661265481376457592,1661265481267798315,4023.1,"[-0.34491297602653503, 0.424884170293808, 0.5259411334991455, 0.6510718464851379]","[84.99071502685547, -10.979186058044434, 114.11026000976562]"
1001,1661265481382640442,1661265481379302466,4023.11,"[-0.3491605818271637, 0.426383912563324, 0.5234530568122864, 0.6498312950134277]","[84.83621978759766, -10.872075080871582, 113.56207275390625]"
1002,1661265481393445969,1661265481379302466,4023.12,"[-0.35294920206069946, 0.42750418186187744, 0.5211319327354431, 0.6489133238792419]","[84.66593170166016, -10.775432586669922, 113.09459686279297]"
1003,1661265481411396476,1661265481379302466,4023.13,"[-0.35576149821281433, 0.42797747254371643, 0.5192044973373413, 0.6486107110977173]","[84.47970581054688, -10.705187797546387, 112.78524780273438]"
1004,1661265481416106375,1661265481379302466,4023.14,"[-0.3574318587779999, 0.4278395175933838, 0.5176680684089661, 0.6490113139152527]","[84.27970123291016, -10.677645683288574, 112.64738464355469]"
1005,1661265481422867401,1661265481379302466,4023.15,"[-0.3583528995513916, 0.4274023771286011, 0.5164089798927307, 0.6497939229011536]","[84.08321380615234, -10.680582046508789, 112.61156463623047]"
1006,1661265481436489708,1661265481379302466,4023.1600000000003,"[-0.35904666781425476, 0.42691659927368164, 0.5151477456092834, 0.6507307887077332]","[83.88157653808594, -10.701444625854492, 112.6027603149414]"
1007,1661265481442714393,1661265481379302466,4023.17,"[-0.35978108644485474, 0.42656171321868896, 0.5138160586357117, 0.6516100764274597]","[83.68470001220703, -10.730005264282227, 112.57657623291016]"
1008,1661265481458470652,1661265481379302466,4023.1800000000003,"[-0.3605979084968567, 0.42631906270980835, 0.5123863816261292, 0.6524426937103271]","[83.48748016357422, -10.764145851135254, 112.53108978271484]"
1009,1661265481471354061,1661265481379302466,4023.19,"[-0.36137619614601135, 0.42615970969200134, 0.5108965635299683, 0.653283953666687]","[83.2914810180664, -10.810124397277832, 112.48092651367188]"
1010,1661265481475901450,1661265481379302466,4023.2000000000003,"[-0.36199793219566345, 0.4260651469230652, 0.5094130039215088, 0.6541593670845032]","[83.10273742675781, -10.872030258178711, 112.43922424316406]"
1011,1661265481482602293,1661265481482825094,4023.21,"[-0.36245420575141907, 0.4258953630924225, 0.5079293847084045, 0.6551701426506042]","[82.90654754638672, -10.944937705993652, 112.42154693603516]"
1012,1661265481498938531,1661265481482825094,4023.2200000000003,"[-0.3626997172832489, 0.4256739914417267, 0.5065396428108215, 0.6562531590461731]","[82.71649932861328, -11.026103973388672, 112.42937469482422]"
1013,1661265481503589966,1661265481482825094,4023.23,"[-0.362703412771225, 0.42538219690322876, 0.505297839641571, 0.6573966145515442]","[82.5371322631836, -11.112913131713867, 112.46742248535156]"
1014,1661265481516386686,1661265481482825094,4023.2400000000002,"[-0.3626030683517456, 0.42513617873191833, 0.5041680335998535, 0.658477783203125]","[82.37578582763672, -11.20147705078125, 112.51031494140625]"
1015,1661265481533613964,1661265481482825094,4023.25,"[-0.3624322712421417, 0.42498913407325745, 0.5031071305274963, 0.6594774127006531]","[82.23255157470703, -11.294784545898438, 112.54949188232422]"
1016,1661265481538291559,1661265481482825094,4023.26,"[-0.3622235953807831, 0.4245742857456207, 0.5024046301841736, 0.6603940725326538]","[82.10613250732422, -11.350303649902344, 112.61785125732422]"
1017,1661265481543960471,1661265481482825094,4023.27,"[-0.361937940120697, 0.4239876866340637, 0.5019488334655762, 0.661273717880249]","[81.99237823486328, -11.384673118591309, 112.70999145507812]"
1018,1661265481552636533,1661265481482825094,4023.28,"[-0.36177676916122437, 0.4233175218105316, 0.501621663570404, 0.6620389819145203]","[81.88631439208984, -11.394033432006836, 112.79753875732422]"
1019,1661265481566393626,1661265481482825094,4023.29,"[-0.3618501126766205, 0.42261379957199097, 0.5013721585273743, 0.6626371741294861]","[81.7870101928711, -11.375378608703613, 112.86473083496094]"
1020,1661265481572629119,1661265481482825094,4023.3,"[-0.36204880475997925, 0.4219646453857422, 0.5011640191078186, 0.6630996465682983]","[81.69849395751953, -11.345075607299805, 112.91346740722656]"
1021,1661265481588412677,1661265481482825094,4023.31,"[-0.36239269375801086, 0.421295166015625, 0.5010486245155334, 0.663424551486969]","[81.61965942382812, -11.293940544128418, 112.94916534423828]"
1022,1661265481593435074,1661265481591727646,4023.32,"[-0.362947016954422, 0.42074015736579895, 0.5008621215820312, 0.6636146306991577]","[81.5440902709961, -11.235713958740234, 112.9525375366211]"
1023,1661265481606419230,1661265481591727646,4023.33,"[-0.36354175209999084, 0.42025044560432434, 0.5006595849990845, 0.6637521386146545]","[81.47319793701172, -11.178306579589844, 112.94515991210938]"
1024,1661265481612689992,1661265481591727646,4023.34,"[-0.363979697227478, 0.4197356402873993, 0.5005173683166504, 0.663945198059082]","[81.40677642822266, -11.1282958984375, 112.95541381835938]"
1025,1661265481626407352,1661265481591727646,4023.35,"[-0.3642667531967163, 0.4192664325237274, 0.500457763671875, 0.6641291975975037]","[81.35447692871094, -11.086684226989746, 112.97537231445312]"
1026,1661265481635141963,1661265481591727646,4023.36,"[-0.364311158657074, 0.41873377561569214, 0.500398576259613, 0.6644852757453918]","[81.29547882080078, -11.062710762023926, 113.02589416503906]"
1027,1661265481648279922,1661265481591727646,4023.37,"[-0.3641301095485687, 0.41812923550605774, 0.500411868095398, 0.6649550199508667]","[81.23770904541016, -11.048752784729004, 113.10567474365234]"
1028,1661265481655139490,1661265481591727646,4023.38,"[-0.36390748620033264, 0.41759192943573, 0.5004159212112427, 0.6654112935066223]","[81.18533325195312, -11.042121887207031, 113.18270874023438]"
1029,1661265481663957655,1661265481591727646,4023.39,"[-0.36385637521743774, 0.41719570755958557, 0.5003429055213928, 0.6657426953315735]","[81.13787078857422, -11.033568382263184, 113.22874450683594]"
1030,1661265481672651472,1661265481591727646,4023.4,"[-0.3641214668750763, 0.4171610474586487, 0.5001752376556396, 0.6657454967498779]","[81.1149673461914, -11.022648811340332, 113.20699310302734]"
1031,1661265481686397958,1661265481591727646,4023.4100000000003,"[-0.36453819274902344, 0.41695570945739746, 0.49991920590400696, 0.665838360786438]","[81.06523132324219, -10.997776985168457, 113.18810272216797]"
1032,1661265481692655857,1661265481591727646,4023.42,"[-0.3649768829345703, 0.41673657298088074, 0.4996187090873718, 0.6659607887268066]","[81.00887298583984, -10.973901748657227, 113.1686782836914]"
1033,1661265481703637252,1661265481696043544,4023.4300000000003,"[-0.3654460906982422, 0.41655799746513367, 0.49924391508102417, 0.6660962700843811]","[80.94761657714844, -10.955232620239258, 113.14251708984375]"
1034,1661265481716426942,1661265481696043544,4023.44,"[-0.36590471863746643, 0.4164077043533325, 0.49881839752197266, 0.6662571430206299]","[80.88301086425781, -10.942817687988281, 113.11480712890625]"
1035,1661265481722690565,1661265481696043544,4023.4500000000003,"[-0.3663303554058075, 0.4164137542247772, 0.4984043836593628, 0.6663293838500977]","[80.83488464355469, -10.939717292785645, 113.07437133789062]"
1036,1661265481736422892,1661265481696043544,4023.46,"[-0.36652684211730957, 0.416236937046051, 0.4980488717556, 0.6665976047515869]","[80.77549743652344, -10.942774772644043, 113.07502746582031]"
1037,1661265481742644532,1661265481696043544,4023.4700000000003,"[-0.3665549159049988, 0.41607922315597534, 0.4977818727493286, 0.6668800115585327]","[80.72817993164062, -10.954009056091309, 113.08999633789062]"
1038,1661265481756402887,1661265481696043544,4023.48,"[-0.3664844036102295, 0.4159835875034332, 0.49756598472595215, 0.6671393513679504]","[80.69277954101562, -10.972491264343262, 113.1081771850586]"
1039,1661265481764838735,1661265481696043544,4023.4900000000002,"[-0.36644136905670166, 0.4159621000289917, 0.49737605452537537, 0.6673180460929871]","[80.6677474975586, -10.990118980407715, 113.11591339111328]"
1040,1661265481772658452,1661265481696043544,4023.5,"[-0.36652517318725586, 0.41625848412513733, 0.49735984206199646, 0.6670993566513062]","[80.69474792480469, -10.998404502868652, 113.07750701904297]"
1041,1661265481786394873,1661265481696043544,4023.51,"[-0.3667365610599518, 0.41632500290870667, 0.4971146285533905, 0.6671243906021118]","[80.67230987548828, -11.003028869628906, 113.05119323730469]"
1042,1661265481792650487,1661265481696043544,4023.52,"[-0.3675072193145752, 0.41663873195648193, 0.49660947918891907, 0.6668806672096252]","[80.64417266845703, -10.992552757263184, 112.9454345703125]"
1043,1661265481806482665,1661265481806692695,4023.53,"[-0.36909571290016174, 0.41747477650642395, 0.4956659972667694, 0.6661819815635681]","[80.6165771484375, -10.972155570983887, 112.7072525024414]"
1044,1661265481812644750,1661265481806692695,4023.54,"[-0.3710213899612427, 0.41850030422210693, 0.49448537826538086, 0.6653456687927246]","[80.58039093017578, -10.950765609741211, 112.41703033447266]"
1045,1661265481828475439,1661265481806692695,4023.55,"[-0.3727910816669464, 0.41945013403892517, 0.4933622181415558, 0.6645916700363159]","[80.54381561279297, -10.934347152709961, 112.14929962158203]"
1046,1661265481835135716,1661265481806692695,4023.56,"[-0.3741927146911621, 0.42016300559043884, 0.49232497811317444, 0.6641227602958679]","[80.4937515258789, -10.931234359741211, 111.94186401367188]"
1047,1661265481843918390,1661265481806692695,4023.57,"[-0.3751732409000397, 0.4206126630306244, 0.49145039916038513, 0.6639326810836792]","[80.43643188476562, -10.938714027404785, 111.802490234375]"
1048,1661265481852636331,1661265481806692695,4023.58,"[-0.3756341338157654, 0.4207925498485565, 0.4907727539539337, 0.6640593409538269]","[80.37479400634766, -10.962145805358887, 111.74179077148438]"
1049,1661265481866371868,1661265481806692695,4023.59,"[-0.37568503618240356, 0.42081785202026367, 0.49021121859550476, 0.6644291281700134]","[80.31071472167969, -11.003982543945312, 111.73754119873047]"
1050,1661265481872626570,1661265481806692695,4023.6,"[-0.3755512535572052, 0.42097198963165283, 0.4897039532661438, 0.6647811532020569]","[80.26521301269531, -11.063136100769043, 111.73847198486328]"
1051,1661265481888448523,1661265481806692695,4023.61,"[-0.3753032386302948, 0.420993447303772, 0.48922181129455566, 0.6652623414993286]","[80.20939636230469, -11.123773574829102, 111.76434326171875]"
1052,1661265481893978380,1661265481806692695,4023.62,"[-0.3750217854976654, 0.4210379719734192, 0.4887855648994446, 0.6657134294509888]","[80.16119384765625, -11.184606552124023, 111.7909927368164]"
1053,1661265481902643098,1661265481806692695,4023.63,"[-0.3746928870677948, 0.421063631772995, 0.48841392993927, 0.6661549806594849]","[80.11866760253906, -11.243371963500977, 111.8239517211914]"
1054,1661265481916440854,1661265481916596391,4023.64,"[-0.37439799308776855, 0.42108720541000366, 0.48807141184806824, 0.6665568351745605]","[80.0794906616211, -11.29678726196289, 111.85353088378906]"
1055,1661265481925127118,1661265481916596391,4023.65,"[-0.37419867515563965, 0.4213252067565918, 0.4876902997493744, 0.6667973399162292]","[80.0571060180664, -11.355206489562988, 111.85177612304688]"
1056,1661265481933965494,1661265481916596391,4023.6600000000003,"[-0.37399181723594666, 0.4212877154350281, 0.4874938726425171, 0.6670806407928467]","[80.02951049804688, -11.386613845825195, 111.87777709960938]"
1057,1661265481942629279,1661265481916596391,4023.67,"[-0.3737766444683075, 0.4211936295032501, 0.48740246891975403, 0.6673274040222168]","[80.00878143310547, -11.407679557800293, 111.90973663330078]"
1058,1661265481967233609,1661265481916596391,4023.6800000000003,"[-0.3735405504703522, 0.42103123664855957, 0.48741164803504944, 0.6675552725791931]","[79.99320220947266, -11.419280052185059, 111.95014953613281]"
1059,1661265481971904193,1661265481916596391,4023.69,"[-0.3733384609222412, 0.42084163427352905, 0.48748478293418884, 0.6677344441413879]","[79.98263549804688, -11.421622276306152, 111.98948669433594]"
1060,1661265481976433981,1661265481916596391,4023.7000000000003,"[-0.3735502362251282, 0.42081326246261597, 0.4877040684223175, 0.6674737334251404]","[80.00648498535156, -11.384937286376953, 111.96957397460938]"
1061,1661265481982626312,1661265481916596391,4023.71,"[-0.3735259771347046, 0.4206748604774475, 0.4878116548061371, 0.6674959659576416]","[80.00557708740234, -11.371917724609375, 111.98548126220703]"
1062,1661265481996339241,1661265481916596391,4023.7200000000003,"[-0.3735928535461426, 0.4205974042415619, 0.4879155457019806, 0.6674314737319946]","[80.010498046875, -11.354352951049805, 111.98597717285156]"
1063,1661265482002612651,1661265481916596391,4023.73,"[-0.37371087074279785, 0.4205385446548462, 0.4880402088165283, 0.6673112511634827]","[80.01985931396484, -11.331681251525879, 111.97925567626953]"
1064,1661265482018333827,1661265481916596391,4023.7400000000002,"[-0.37382879853248596, 0.4205164313316345, 0.4881928265094757, 0.6671475768089294]","[80.0361557006836, -11.308516502380371, 111.9686279296875]"
1065,1661265482023323291,1661265482021711305,4023.75,"[-0.3741529881954193, 0.42064252495765686, 0.48848918080329895, 0.6666691303253174]","[80.08465576171875, -11.263382911682129, 111.92108154296875]"
1066,1661265482036425639,1661265482021711305,4023.76,"[-0.37416139245033264, 0.4206918776035309, 0.4886586368083954, 0.6665091514587402]","[80.10962677001953, -11.251474380493164, 111.91410827636719]"
1067,1661265482042717329,1661265482021711305,4023.77,"[-0.37408098578453064, 0.42076200246810913, 0.48887205123901367, 0.6663535237312317]","[80.1416015625, -11.244548797607422, 111.91370391845703]"
1068,1661265482056438656,1661265482021711305,4023.78,"[-0.3739651143550873, 0.42088139057159424, 0.4891050159931183, 0.6661720275878906]","[80.18064880371094, -11.241360664367676, 111.91169738769531]"
1069,1661265482062699621,1661265482021711305,4023.79,"[-0.3738299310207367, 0.4210396111011505, 0.4893442690372467, 0.6659722924232483]","[80.22420501708984, -11.241122245788574, 111.90764617919922]"
1070,1661265482087085935,1661265482021711305,4023.8,"[-0.37381497025489807, 0.42141667008399963, 0.48959803581237793, 0.6655555963516235]","[80.2913589477539, -11.239713668823242, 111.86894989013672]"
1071,1661265482091811708,1661265482021711305,4023.81,"[-0.3736427426338196, 0.42162248492240906, 0.48986637592315674, 0.6653243899345398]","[80.34297943115234, -11.242469787597656, 111.863525390625]"
1072,1661265482096375934,1661265482021711305,4023.82,"[-0.37350696325302124, 0.42187681794166565, 0.49011293053627014, 0.6650578379631042]","[80.39691162109375, -11.246109962463379, 111.8495864868164]"
1073,1661265482102647745,1661265482021711305,4023.83,"[-0.3733862340450287, 0.4221513271331787, 0.49035072326660156, 0.664776086807251]","[80.45185089111328, -11.250082969665527, 111.83208465576172]"
1074,1661265482121408216,1661265482021711305,4023.84,"[-0.3732415735721588, 0.42244255542755127, 0.490556538105011, 0.6645204424858093]","[80.50460052490234, -11.259398460388184, 111.81546020507812]"
1075,1661265482126397142,1661265482124344308,4023.85,"[-0.3731559216976166, 0.42292341589927673, 0.49078860878944397, 0.664091169834137]","[80.57936096191406, -11.270312309265137, 111.77323150634766]"
1076,1661265482139834465,1661265482124344308,4023.86,"[-0.3729831576347351, 0.4232572019100189, 0.49088501930236816, 0.6639041900634766]","[80.62329864501953, -11.292673110961914, 111.75568389892578]"
1077,1661265482145160493,1661265482124344308,4023.87,"[-0.3727949559688568, 0.4236079156398773, 0.49092814326286316, 0.663754403591156]","[80.66253662109375, -11.321383476257324, 111.73826599121094]"
1078,1661265482153932249,1661265482124344308,4023.88,"[-0.37254786491394043, 0.423929363489151, 0.49099069833755493, 0.6636415719985962]","[80.70106506347656, -11.352184295654297, 111.72962188720703]"
1079,1661265482162601229,1661265482124344308,4023.89,"[-0.3722458481788635, 0.424211710691452, 0.4910946488380432, 0.663553774356842]","[80.74051666259766, -11.382542610168457, 111.73023223876953]"
1080,1661265482181427724,1661265482124344308,4023.9,"[-0.3719180226325989, 0.42472487688064575, 0.49128323793411255, 0.6632696390151978]","[80.81285858154297, -11.418861389160156, 111.70903015136719]"
1081,1661265482186018119,1661265482124344308,4023.9100000000003,"[-0.37166839838027954, 0.42493537068367004, 0.4913814961910248, 0.6632019877433777]","[80.8447265625, -11.441887855529785, 111.71173095703125]"
1082,1661265482194700875,1661265482124344308,4023.92,"[-0.37152016162872314, 0.42512184381484985, 0.49146807193756104, 0.6631013751029968]","[80.87310791015625, -11.456106185913086, 111.70679473876953]"
1083,1661265482202674329,1661265482124344308,4023.9300000000003,"[-0.37144169211387634, 0.42527538537979126, 0.491576224565506, 0.6629667282104492]","[80.9010009765625, -11.461127281188965, 111.69810485839844]"
1084,1661265482216420142,1661265482124344308,4023.94,"[-0.3714529573917389, 0.42541393637657166, 0.49169492721557617, 0.6627833247184753]","[80.92891693115234, -11.45694351196289, 111.68187713623047]"
1085,1661265482222608186,1661265482124344308,4023.9500000000003,"[-0.3716041147708893, 0.42573386430740356, 0.49179625511169434, 0.662418007850647]","[80.97315979003906, -11.450453758239746, 111.63298034667969]"
1086,1661265482236373558,1661265482226682037,4023.96,"[-0.3717533051967621, 0.4258347749710083, 0.49196895956993103, 0.6621411442756653]","[81.004150390625, -11.428401947021484, 111.60645294189453]"
1087,1661265482242623208,1661265482226682037,4023.9700000000003,"[-0.37192097306251526, 0.42593827843666077, 0.4921613037586212, 0.6618372797966003]","[81.03779602050781, -11.403282165527344, 111.57767486572266]"
1088,1661265482258392431,1661265482226682037,4023.98,"[-0.37204864621162415, 0.4260532855987549, 0.49236783385276794, 0.6615378260612488]","[81.07415771484375, -11.380935668945312, 111.55165100097656]"
1089,1661265482263988222,1661265482226682037,4023.9900000000002,"[-0.37211838364601135, 0.4261568784713745, 0.49257320165634155, 0.6612789630889893]","[81.10910034179688, -11.363104820251465, 111.5326156616211]"
1090,1661265482272624492,1661265482226682037,4024.0,"[-0.37233588099479675, 0.42637917399406433, 0.4929134249687195, 0.6607595682144165]","[81.17230224609375, -11.327075004577637, 111.4856185913086]"
1091,1661265482286365617,1661265482226682037,4024.01,"[-0.3722812831401825, 0.4264580309391022, 0.49310624599456787, 0.6605954766273499]","[81.20296478271484, -11.319745063781738, 111.481689453125]"
1092,1661265482292627742,1661265482226682037,4024.02,"[-0.37222161889076233, 0.4265713691711426, 0.4932577610015869, 0.6604428887367249]","[81.23213195800781, -11.317731857299805, 111.47498321533203]"
1093,1661265482306364370,1661265482226682037,4024.03,"[-0.3721691071987152, 0.42671269178390503, 0.4933720827102661, 0.6602957844734192]","[81.25968170166016, -11.319356918334961, 111.46487426757812]"
1094,1661265482312669611,1661265482226682037,4024.04,"[-0.37206730246543884, 0.4268636703491211, 0.49345454573631287, 0.660193920135498]","[81.28426361083984, -11.328211784362793, 111.45890045166016]"
1095,1661265482323984595,1661265482226682037,4024.05,"[-0.37211960554122925, 0.4271777868270874, 0.49364712834358215, 0.6598171591758728]","[81.33863830566406, -11.322245597839355, 111.41986083984375]"
1096,1661265482332656777,1661265482332927996,4024.06,"[-0.3719295859336853, 0.4273263216018677, 0.49368607997894287, 0.6597989797592163]","[81.35758209228516, -11.342062950134277, 111.42323303222656]"
1097,1661265482346366196,1661265482332927996,4024.07,"[-0.3717069923877716, 0.42751356959342957, 0.4937188923358917, 0.6597785949707031]","[81.37957763671875, -11.366900444030762, 111.4258804321289]"
1098,1661265482352589811,1661265482332927996,4024.08,"[-0.3714575171470642, 0.4277552664279938, 0.4937860667705536, 0.6597120761871338]","[81.41104888916016, -11.393699645996094, 111.4253158569336]"
1099,1661265482366422436,1661265482332927996,4024.09,"[-0.371158242225647, 0.4280364513397217, 0.49393346905708313, 0.6595878005027771]","[81.4559097290039, -11.42004680633545, 111.42509460449219]"
1100,1661265482372618140,1661265482332927996,4024.1,"[-0.3708568811416626, 0.4284544885158539, 0.4941214323043823, 0.6593450903892517]","[81.51929473876953, -11.449378967285156, 111.4105453491211]"
1101,1661265482388421923,1661265482332927996,4024.11,"[-0.37048766016960144, 0.4287375509738922, 0.4943651556968689, 0.6591860055923462]","[81.57571411132812, -11.473997116088867, 111.4164047241211]"
1102,1661265482393024337,1661265482332927996,4024.12,"[-0.3701687753200531, 0.4290046691894531, 0.49457818269729614, 0.6590315699577332]","[81.62702941894531, -11.496052742004395, 111.41905212402344]"
1103,1661265482406417674,1661265482332927996,4024.13,"[-0.36993321776390076, 0.4292520582675934, 0.49472129344940186, 0.6588953137397766]","[81.66827392578125, -11.515710830688477, 111.41584777832031]"
1104,1661265482412650253,1661265482332927996,4024.14,"[-0.3697868287563324, 0.4294684827327728, 0.49479392170906067, 0.6587818264961243]","[81.69824981689453, -11.532018661499023, 111.40740203857422]"
1105,1661265482426362869,1661265482332927996,4024.15,"[-0.36983639001846313, 0.4299304187297821, 0.49499407410621643, 0.6583021879196167]","[81.76858520507812, -11.531966209411621, 111.35293579101562]"
1106,1661265482432631906,1661265482332927996,4024.1600000000003,"[-0.3698107600212097, 0.4300837516784668, 0.49492383003234863, 0.6582692861557007]","[81.77550506591797, -11.546635627746582, 111.33993530273438]"
1107,1661265482448330712,1661265482435877852,4024.17,"[-0.36975982785224915, 0.43019726872444153, 0.4948621094226837, 0.6582700610160828]","[81.77941131591797, -11.561034202575684, 111.33354949951172]"
1108,1661265482452984482,1661265482435877852,4024.1800000000003,"[-0.3696730434894562, 0.43031013011932373, 0.494834840297699, 0.6582655310630798]","[81.78726196289062, -11.575697898864746, 111.33058166503906]"
1109,1661265482466410784,1661265482435877852,4024.19,"[-0.3695259988307953, 0.43040797114372253, 0.49488112330436707, 0.6582494378089905]","[81.80223083496094, -11.588932037353516, 111.33472442626953]"
1110,1661265482472608131,1661265482435877852,4024.2000000000003,"[-0.36957117915153503, 0.4307634234428406, 0.4950149357318878, 0.657890796661377]","[81.85404205322266, -11.58983039855957, 111.29216003417969]"
